probe_relative_path,probe_code_path,probe_family_id,probe_subject_id,probe_iris_id,probe_eye,true_rank,rank1_correct,true_score,rank1_score,best_impostor_score,margin_best_impostor_minus_true,rank1_gallery_iris_id,rank1_gallery_subject_id,rank1_gallery_family_id,rank1_gallery_eye,rank1_relation_to_probe,rank1_is_twin,rank1_is_twin_same_eye,rank1_is_twin_cross_eye,best_impostor_iris_id,best_impostor_subject_id,best_impostor_family_id,best_impostor_eye,best_impostor_relation_to_probe,best_impostor_is_twin,best_impostor_is_twin_same_eye,best_impostor_is_twin_cross_eye,min_twin_rank,best_twin_score,margin_best_twin_minus_true,min_twin_same_eye_rank,best_twin_same_eye_score,min_twin_cross_eye_rank,best_twin_cross_eye_score,true_common_bits,true_best_shift
55/2R/S3552R06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/55__2R__S3552R06.jpg.npz,55,F55_T2,F55_T2_R,R,43,False,0.4292438029494823,0.4008356070941337,0.4008356070941337,-0.0284081958553485,F94_T2_L,F94_T2,94,L,unrelated,False,False,False,F94_T2_L,F94_T2,94,L,unrelated,False,False,False,25.0,0.4236968134094677,-0.0055469895400145,25.0,0.4236968134094677,,,25496,0
24/2L/S3242L09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/24__2L__S3242L09.jpg.npz,24,F24_T2,F24_T2_L,L,27,False,0.426567115195274,0.3982828105834939,0.3982828105834939,-0.02828430461178,F57_T2_R,F57_T2,57,R,unrelated,False,False,False,F57_T2_R,F57_T2,57,R,unrelated,False,False,False,132.0,0.4536149022500922,0.0270477870548181,132.0,0.4536149022500922,153.0,0.4572251054168018,24376,6
26/2R/S3262R06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/26__2R__S3262R06.jpg.npz,26,F26_T2,F26_T2_R,R,8,False,0.3980286235442682,0.369872813990461,0.369872813990461,-0.0281558095538072,F31_T2_R,F31_T2,31,R,unrelated,False,False,False,F31_T2_R,F31_T2,31,R,unrelated,False,False,False,72.0,0.4264434180138568,0.0284147944695885,72.0,0.4264434180138568,178.0,0.4458361260053619,28508,0
55/2R/S3552R09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/55__2R__S3552R09.jpg.npz,55,F55_T2,F55_T2_R,R,11,False,0.4134708737864078,0.3856170212765957,0.3856170212765957,-0.027853852509812,F92_T2_R,F92_T2,92,R,unrelated,False,False,False,F92_T2_R,F92_T2,92,R,unrelated,False,False,False,147.0,0.4516374714394516,0.0381665976530438,147.0,0.4516374714394516,,,24720,-2
03/2L/S3032L09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L09.jpg.npz,3,F03_T2,F03_T2_L,L,3,False,0.4007062575941676,0.3733021292217327,0.3733021292217327,-0.0274041283724349,F68_T1_L,F68_T1,68,L,unrelated,False,False,False,F68_T1_L,F68_T1,68,L,unrelated,False,False,False,164.0,0.4544288158144839,0.0537225582203162,164.0,0.4544288158144839,214.0,0.4623066266451166,26336,2
19/1R/S3191R10.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/19__1R__S3191R10.jpg.npz,19,F19_T1,F19_T1_R,R,5,False,0.3806908155186065,0.3544588744588745,0.3544588744588745,-0.026231941059732,F44_T1_R,F44_T1,44,R,unrelated,False,False,False,F44_T1_R,F44_T1,44,R,unrelated,False,False,False,,,,,,,,20208,14
22/2R/S3222R05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__2R__S3222R05.jpg.npz,22,F22_T2,F22_T2_R,R,2,False,0.366677160396663,0.3405405405405405,0.3405405405405405,-0.0261366198561224,F44_T1_R,F44_T1,44,R,unrelated,False,False,False,F44_T1_R,F44_T1,44,R,unrelated,False,False,False,14.0,0.3991658066735466,0.0324886462768836,14.0,0.3991658066735466,210.0,0.4610012146451501,25412,-2
40/1L/S3401L01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/40__1L__S3401L01.jpg.npz,40,F40_T1,F40_T1_L,L,19,False,0.4381457313757477,0.4122757847533632,0.4122757847533632,-0.0258699466223844,F18_T1_R,F18_T1,18,R,unrelated,False,False,False,F18_T1_R,F18_T1,18,R,unrelated,False,False,False,188.0,0.4734241730809236,0.0352784417051759,,,188.0,0.4734241730809236,22068,0
72/2L/S3722L01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/72__2L__S3722L01.jpg.npz,72,F72_T2,F72_T2_L,L,54,False,0.4259564891222805,0.4002210759027266,0.4002210759027266,-0.0257354132195539,F24_T2_L,F24_T2,24,L,unrelated,False,False,False,F24_T2_L,F24_T2,24,L,unrelated,False,False,False,116.0,0.439917695473251,0.0139612063509704,116.0,0.439917695473251,231.0,0.4582598942477167,26660,-4
91/2R/S3912R05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/91__2R__S3912R05.jpg.npz,91,F91_T2,F91_T2_R,R,2,False,0.3690247801758593,0.3435819892473118,0.3435819892473118,-0.0254427909285475,F74_T2_R,F74_T2,74,R,unrelated,False,False,False,F74_T2_R,F74_T2,74,R,unrelated,False,False,False,144.0,0.4385882553772618,0.0695634752014025,237.0,0.4585370111731843,144.0,0.4385882553772618,25020,2
97/2L/S3972L01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/97__2L__S3972L01.jpg.npz,97,F97_T2,F97_T2_L,L,15,False,0.403479609929078,0.3788091715976331,0.3788091715976331,-0.0246704383314448,F90_T1_R,F90_T1,90,R,unrelated,False,False,False,F90_T1_R,F90_T1,90,R,unrelated,False,False,False,87.0,0.4246122448979592,0.0211326349688811,290.0,0.4662631474498908,87.0,0.4246122448979592,27072,-2
39/2L/S3392L01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/39__2L__S3392L01.jpg.npz,39,F39_T2,F39_T2_L,L,7,False,0.407314449623521,0.3831638807513355,0.3831638807513355,-0.0241505688721854,F39_T1_L,F39_T1,39,L,twin_same_eye,True,True,False,F39_T1_L,F39_T1,39,L,twin_same_eye,True,True,False,1.0,0.3831638807513355,-0.0241505688721854,1.0,0.3831638807513355,77.0,0.4380563798219584,22312,-12
38/1R/S3381R02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/38__1R__S3381R02.jpg.npz,38,F38_T1,F38_T1_R,R,10,False,0.4054198039494246,0.3818537859007833,0.3818537859007833,-0.0235660180486413,F62_T2_L,F62_T2,62,L,unrelated,False,False,False,F62_T2_L,F62_T2,62,L,unrelated,False,False,False,151.0,0.4562960482250502,0.0508762442756255,151.0,0.4562960482250502,,,28156,0
21/2L/S3212L06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/21__2L__S3212L06.jpg.npz,21,F21_T2,F21_T2_L,L,17,False,0.4103181076672104,0.3870047787883459,0.3870047787883459,-0.0233133288788645,F93_T2_R,F93_T2,93,R,unrelated,False,False,False,F93_T2_R,F93_T2,93,R,unrelated,False,False,False,80.0,0.4335931091058244,0.0232750014386139,80.0,0.4335931091058244,227.0,0.4595039889004509,24520,6
49/2R/S3492R10.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/49__2R__S3492R10.jpg.npz,49,F49_T2,F49_T2_R,R,8,False,0.3985445810371626,0.3757012888551933,0.3757012888551933,-0.0228432921819692,F84_T2_L,F84_T2,84,L,unrelated,False,False,False,F84_T2_L,F84_T2,84,L,unrelated,False,False,False,3.0,0.3894245142002989,-0.0091200668368636,26.0,0.4165086081120513,3.0,0.3894245142002989,28308,0
87/2R/S3872R10.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/87__2R__S3872R10.jpg.npz,87,F87_T2,F87_T2_R,R,4,False,0.3845363017583664,0.361744010722064,0.361744010722064,-0.0227922910363023,F85_T1_R,F85_T1,85,R,unrelated,False,False,False,F85_T1_R,F85_T1,85,R,unrelated,False,False,False,156.0,0.440426128399215,0.0558898266408486,156.0,0.440426128399215,204.0,0.4505078065787479,28208,4
36/2L/S3362L05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/36__2L__S3362L05.jpg.npz,36,F36_T2,F36_T2_L,L,10,False,0.4001942501942502,0.3787209682695453,0.3787209682695453,-0.0214732819247048,F26_T1_R,F26_T1,26,R,unrelated,False,False,False,F26_T1_R,F26_T1,26,R,unrelated,False,False,False,145.0,0.4474844821953609,0.0472902320011107,215.0,0.4593169656909033,145.0,0.4474844821953609,25740,0
75/2R/S3752R10.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/75__2R__S3752R10.jpg.npz,75,F75_T2,F75_T2_R,R,2,False,0.3616781641559904,0.3402053712480253,0.3402053712480253,-0.0214727929079651,F90_T1_R,F90_T1,90,R,unrelated,False,False,False,F90_T1_R,F90_T1,90,R,unrelated,False,False,False,4.0,0.3818040435458787,0.0201258793898883,138.0,0.4383780830471433,4.0,0.3818040435458787,28412,2
84/1R/S3841R10.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/84__1R__S3841R10.jpg.npz,84,F84_T1,F84_T1_R,R,11,False,0.3982955345823355,0.3778136151523469,0.3778136151523469,-0.0204819194299885,F74_T2_R,F74_T2,74,R,unrelated,False,False,False,F74_T2_R,F74_T2,74,R,unrelated,False,False,False,82.0,0.4299201719373656,0.0316246373550301,157.0,0.4443807339449541,82.0,0.4299201719373656,28396,0
90/2R/S3902R09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/90__2R__S3902R09.jpg.npz,90,F90_T2,F90_T2_R,R,7,False,0.3980917254650417,0.3776553582752061,0.3776553582752061,-0.0204363671898356,F40_T1_R,F40_T1,40,R,unrelated,False,False,False,F40_T1_R,F40_T1,40,R,unrelated,False,False,False,58.0,0.4258831297457907,0.027791404280749,58.0,0.4258831297457907,,,24944,-6
42/2L/S3422L08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/42__2L__S3422L08.jpg.npz,42,F42_T2,F42_T2_L,L,7,False,0.3998838391171773,0.3798507462686567,0.3798507462686567,-0.0200330928485205,F72_T1_R,F72_T1,72,R,unrelated,False,False,False,F72_T1_R,F72_T1,72,R,unrelated,False,False,False,22.0,0.4118529632408102,0.0119691241236329,22.0,0.4118529632408102,30.0,0.4150428682774746,27548,-2
03/2R/S3032R02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R02.jpg.npz,3,F03_T2,F03_T2_R,R,13,False,0.4236851301764808,0.4039965986394558,0.4039965986394558,-0.019688531537025,F54_T2_R,F54_T2,54,R,unrelated,False,False,False,F54_T2_R,F54_T2,54,R,unrelated,False,False,False,120.0,0.4536976080754882,0.0300124778990074,120.0,0.4536976080754882,229.0,0.4724121996303142,22892,16
26/2R/S3262R05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/26__2R__S3262R05.jpg.npz,26,F26_T2,F26_T2_R,R,8,False,0.4068911843780953,0.3874947720618988,0.3874947720618988,-0.0193964123161965,F06_T2_L,F06_T2,6,L,unrelated,False,False,False,F06_T2_L,F06_T2,6,L,unrelated,False,False,False,3.0,0.3959947319491788,-0.0108964524289165,3.0,0.3959947319491788,274.0,0.4766841570751523,28268,2
33/2R/S3332R07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/33__2R__S3332R07.jpg.npz,33,F33_T2,F33_T2_R,R,15,False,0.4156932453021838,0.3965388446215139,0.3965388446215139,-0.0191544006806698,F92_T1_L,F92_T1,92,L,unrelated,False,False,False,F92_T1_L,F92_T1,92,L,unrelated,False,False,False,9.0,0.4110068102337567,-0.0046864350684271,181.0,0.4592595554134016,9.0,0.4110068102337567,23628,-6
39/2L/S3392L03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/39__2L__S3392L03.jpg.npz,39,F39_T2,F39_T2_L,L,9,False,0.407494424976107,0.3886339299372801,0.3886339299372801,-0.0188604950388269,F24_T2_L,F24_T2,24,L,unrelated,False,False,False,F24_T2_L,F24_T2,24,L,unrelated,False,False,False,47.0,0.4249021942507229,0.0174077692746158,61.0,0.4274343776460627,47.0,0.4249021942507229,25112,-6
06/2L/S3062L07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/06__2L__S3062L07.jpg.npz,6,F06_T2,F06_T2_L,L,9,False,0.3931830946363381,0.3748137108792846,0.3748137108792846,-0.0183693837570534,F74_T2_L,F74_T2,74,L,unrelated,False,False,False,F74_T2_L,F74_T2,74,L,unrelated,False,False,False,114.0,0.4279470529470529,0.0347639583107148,114.0,0.4279470529470529,223.0,0.4493209672076846,28488,2
44/2L/S3442L05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/44__2L__S3442L05.jpg.npz,44,F44_T2,F44_T2_L,L,8,False,0.4071405827097596,0.3889279574933583,0.3889279574933583,-0.0182126252164012,F02_T2_L,F02_T2,2,L,unrelated,False,False,False,F02_T2_L,F02_T2,2,L,unrelated,False,False,False,175.0,0.4461705917276865,0.0390300090179269,288.0,0.4713483146067416,175.0,0.4461705917276865,25124,2
71/1R/S3711R09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/71__1R__S3711R09.jpg.npz,71,F71_T1,F71_T1_R,R,11,False,0.3962297392529951,0.3782306163021869,0.3782306163021869,-0.0179991229508081,F56_T2_L,F56_T2,56,L,unrelated,False,False,False,F56_T2_L,F56_T2,56,L,unrelated,False,False,False,127.0,0.4308502089360334,0.0346204696830383,197.0,0.4448913917940467,127.0,0.4308502089360334,28380,0
33/2L/S3332L04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/33__2L__S3332L04.jpg.npz,33,F33_T2,F33_T2_L,L,5,False,0.3989024181101012,0.3810267421432754,0.3810267421432754,-0.0178756759668257,F37_T2_L,F37_T2,37,L,unrelated,False,False,False,F37_T2_L,F37_T2,37,L,unrelated,False,False,False,69.0,0.4390312324668038,0.0401288143567026,69.0,0.4390312324668038,244.0,0.4702765804597701,23324,2
53/1L/S3531L07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/53__1L__S3531L07.jpg.npz,53,F53_T1,F53_T1_L,L,6,False,0.3946876298656324,0.3770765472312704,0.3770765472312704,-0.017611082634362,F92_T2_R,F92_T2,92,R,unrelated,False,False,False,F92_T2_R,F92_T2,92,R,unrelated,False,False,False,,,,,,,,28876,0
36/2L/S3362L04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/36__2L__S3362L04.jpg.npz,36,F36_T2,F36_T2_L,L,5,False,0.3933075053175326,0.3758576329331046,0.3758576329331046,-0.017449872384428,F46_T2_L,F46_T2,46,L,unrelated,False,False,False,F46_T2_L,F46_T2,46,L,unrelated,False,False,False,203.0,0.4572391154111955,0.0639316100936628,213.0,0.4587856699751861,203.0,0.4572391154111955,26328,0
91/1L/S3911L09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/91__1L__S3911L09.jpg.npz,91,F91_T1,F91_T1_L,L,22,False,0.4145252272015042,0.3972526532009586,0.3972526532009586,-0.0172725740005456,F94_T2_L,F94_T2,94,L,unrelated,False,False,False,F94_T2_L,F94_T2,94,L,unrelated,False,False,False,111.0,0.4365628604382929,0.0220376332367887,111.0,0.4365628604382929,127.0,0.439011609158336,25528,0
22/2L/S3222L03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__2L__S3222L03.jpg.npz,22,F22_T2,F22_T2_L,L,4,False,0.3824225122349102,0.36532860003641,0.36532860003641,-0.0170939121985002,F22_T1_L,F22_T1,22,L,twin_same_eye,True,True,False,F22_T1_L,F22_T1,22,L,twin_same_eye,True,True,False,1.0,0.36532860003641,-0.0170939121985002,1.0,0.36532860003641,38.0,0.4086464230571281,24520,2
29/1R/S3291R06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/29__1R__S3291R06.jpg.npz,29,F29_T1,F29_T1_R,R,12,False,0.3987852283770651,0.381723321858864,0.381723321858864,-0.017061906518201,F29_T1_L,F29_T1,29,L,same_subject_different_eye,False,False,False,F29_T1_L,F29_T1,29,L,same_subject_different_eye,False,False,False,30.0,0.4138141809290953,0.0150289525520302,30.0,0.4138141809290953,36.0,0.4157286123618501,20580,-10
21/1R/S3211R06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/21__1R__S3211R06.jpg.npz,21,F21_T1,F21_T1_R,R,4,False,0.4002892632295389,0.3833932853717026,0.3833932853717026,-0.0168959778578362,F47_T2_R,F47_T2,47,R,unrelated,False,False,False,F47_T2_R,F47_T2,47,R,unrelated,False,False,False,69.0,0.4273192417379634,0.0270299785084245,,,69.0,0.4273192417379634,23508,-2
33/2R/S3332R05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/33__2R__S3332R05.jpg.npz,33,F33_T2,F33_T2_R,R,13,False,0.4176414932048856,0.4009244005125389,0.4009244005125389,-0.0167170926923466,F87_T2_L,F87_T2,87,L,unrelated,False,False,False,F87_T2_L,F87_T2,87,L,unrelated,False,False,False,196.0,0.4629827444535743,0.0453412512486887,196.0,0.4629827444535743,241.0,0.4700035032404974,23252,-6
55/1R/S3551R01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/55__1R__S3551R01.jpg.npz,55,F55_T1,F55_T1_R,R,2,False,0.3750613848420363,0.35848026868178,0.35848026868178,-0.0165811161602563,F79_T2_R,F79_T2,79,R,unrelated,False,False,False,F79_T2_R,F79_T2,79,R,unrelated,False,False,False,199.0,0.4552896725440806,0.0802282877020442,274.0,0.4719084423305588,199.0,0.4552896725440806,24436,0
22/2L/S3222L06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/22__2L__S3222L06.jpg.npz,22,F22_T2,F22_T2_L,L,4,False,0.376063829787234,0.3596975516082573,0.3596975516082573,-0.0163662781789766,F57_T1_L,F57_T1,57,L,unrelated,False,False,False,F57_T1_L,F57_T1,57,L,unrelated,False,False,False,28.0,0.3999630177514793,0.0238991879642452,28.0,0.3999630177514793,33.0,0.4037827591890555,24440,2
87/1R/S3871R03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/87__1R__S3871R03.jpg.npz,87,F87_T1,F87_T1_R,R,11,False,0.4287624424305452,0.412774598486247,0.412774598486247,-0.0159878439442982,F04_T2_L,F04_T2,4,L,unrelated,False,False,False,F04_T2_L,F04_T2,4,L,unrelated,False,False,False,49.0,0.4444493006993007,0.0156868582687554,121.0,0.4571324599708879,49.0,0.4444493006993007,26924,2
72/2L/S3722L06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/72__2L__S3722L06.jpg.npz,72,F72_T2,F72_T2_L,L,3,False,0.3945548833189282,0.3796239210850801,0.3796239210850801,-0.0149309622338481,F85_T1_R,F85_T1,85,R,unrelated,False,False,False,F85_T1_R,F85_T1,85,R,unrelated,False,False,False,99.0,0.4275367931835786,0.0329819098646503,247.0,0.4566804306149535,99.0,0.4275367931835786,27768,2
03/2R/S3032R05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/03__2R__S3032R05.jpg.npz,3,F03_T2,F03_T2_R,R,7,False,0.4276243955701139,0.4132926217165802,0.4132926217165802,-0.0143317738535336,F90_T2_R,F90_T2,90,R,unrelated,False,False,False,F90_T2_R,F90_T2,90,R,unrelated,False,False,False,32.0,0.43995886981402,0.0123344742439061,268.0,0.486821790913101,32.0,0.43995886981402,25644,4
41/1L/S3411L05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/41__1L__S3411L05.jpg.npz,41,F41_T1,F41_T1_L,L,7,False,0.4072265625,0.3929878555980702,0.3929878555980702,-0.0142387069019297,F29_T1_R,F29_T1,29,R,unrelated,False,False,False,F29_T1_R,F29_T1,29,R,unrelated,False,False,False,97.0,0.4416833850082072,0.0344568225082072,164.0,0.4541859722000319,97.0,0.4416833850082072,24576,-4
30/2R/S3302R02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/30__2R__S3302R02.jpg.npz,30,F30_T2,F30_T2_R,R,5,False,0.348976109215017,0.3347841225626741,0.3347841225626741,-0.0141919866523429,F44_T1_R,F44_T1,44,R,unrelated,False,False,False,F44_T1_R,F44_T1,44,R,unrelated,False,False,False,189.0,0.4685361808003317,0.1195600715853147,189.0,0.4685361808003317,237.0,0.4811473638720829,22268,-6
93/1R/S3931R02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/93__1R__S3931R02.jpg.npz,93,F93_T1,F93_T1_R,R,12,False,0.4001472881649627,0.3860319076714189,0.3860319076714189,-0.0141153804935438,F29_T2_L,F29_T2,29,L,unrelated,False,False,False,F29_T2_L,F29_T2,29,L,unrelated,False,False,False,7.0,0.3943283123270827,-0.00581897583788,7.0,0.3943283123270827,87.0,0.4289118347895155,23084,12
41/1L/S3411L08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/41__1L__S3411L08.jpg.npz,41,F41_T1,F41_T1_L,L,5,False,0.3934986816084377,0.3794627961294628,0.3794627961294628,-0.0140358854789748,F10_T1_L,F10_T1,10,L,unrelated,False,False,False,F10_T1_L,F10_T1,10,L,unrelated,False,False,False,119.0,0.4411741466498103,0.0476754650413726,119.0,0.4411741466498103,264.0,0.4722962173681406,24272,4
87/2R/S3872R02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/87__2R__S3872R02.jpg.npz,87,F87_T2,F87_T2_R,R,3,False,0.3747714165142777,0.360835811034027,0.360835811034027,-0.0139356054802506,F22_T1_R,F22_T1,22,R,unrelated,False,False,False,F22_T1_R,F22_T1,22,R,unrelated,False,False,False,148.0,0.436824423020742,0.0620530065064643,148.0,0.436824423020742,174.0,0.4422481819588426,28436,-2
26/1R/S3261R09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/26__1R__S3261R09.jpg.npz,26,F26_T1,F26_T1_R,R,4,False,0.3986887442572741,0.385362585831519,0.385362585831519,-0.0133261584257551,F99_T2_L,F99_T2,99,L,unrelated,False,False,False,F99_T2_L,F99_T2,99,L,unrelated,False,False,False,120.0,0.4565016623568526,0.0578129180995784,120.0,0.4565016623568526,150.0,0.462356108429261,20896,-14
74/1L/S3741L03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/74__1L__S3741L03.jpg.npz,74,F74_T1,F74_T1_L,L,2,False,0.3886939881996492,0.3753815628815629,0.3753815628815629,-0.0133124253180862,F38_T1_R,F38_T1,38,R,unrelated,False,False,False,F38_T1_R,F38_T1,38,R,unrelated,False,False,False,172.0,0.4556089491098156,0.0669149609101664,172.0,0.4556089491098156,196.0,0.457741888760139,25084,10
62/1R/S3621R07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/62__1R__S3621R07.jpg.npz,62,F62_T1,F62_T1_R,R,6,False,0.4086916319926029,0.3961771640282923,0.3961771640282923,-0.0125144679643105,F31_T1_L,F31_T1,31,L,unrelated,False,False,False,F31_T1_L,F31_T1,31,L,unrelated,False,False,False,157.0,0.4522171813259183,0.0435255493333154,181.0,0.4552852492718862,157.0,0.4522171813259183,25956,0
26/1R/S3261R07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/26__1R__S3261R07.jpg.npz,26,F26_T1,F26_T1_R,R,2,False,0.388456937799043,0.3760804374669254,0.3760804374669254,-0.0123765003321176,F99_T1_L,F99_T1,99,L,unrelated,False,False,False,F99_T1_L,F99_T1,99,L,unrelated,False,False,False,72.0,0.4418496464458504,0.0533927086468073,75.0,0.442265893859808,72.0,0.4418496464458504,20064,-16
44/2L/S3442L09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/44__2L__S3442L09.jpg.npz,44,F44_T2,F44_T2_L,L,9,False,0.4096662366978394,0.3972979632063075,0.3972979632063075,-0.0123682734915319,F41_T1_L,F41_T1,41,L,unrelated,False,False,False,F41_T1_L,F41_T1,41,L,unrelated,False,False,False,212.0,0.4577807708246995,0.0481145341268601,212.0,0.4577807708246995,282.0,0.4728525121555916,24808,0
97/2L/S3972L06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/97__2L__S3972L06.jpg.npz,97,F97_T2,F97_T2_L,L,4,False,0.3904592300697181,0.3785747410728088,0.3785747410728088,-0.0118844889969093,F39_T1_R,F39_T1,39,R,unrelated,False,False,False,F39_T1_R,F39_T1,39,R,unrelated,False,False,False,117.0,0.4278501628664495,0.0373909327967313,274.0,0.4576522363930304,117.0,0.4278501628664495,26392,4
33/1L/S3331L01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/33__1L__S3331L01.jpg.npz,33,F33_T1,F33_T1_L,L,5,False,0.4023521989906272,0.3905126313848423,0.3905126313848423,-0.0118395676057849,F66_T1_L,F66_T1,66,L,unrelated,False,False,False,F66_T1_L,F66_T1,66,L,unrelated,False,False,False,220.0,0.4640944257091847,0.0617422267185574,220.0,0.4640944257091847,248.0,0.4696537290715373,22192,-4
03/2L/S3032L06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/features/daugman_strict_v3/gabor_codes/03__2L__S3032L06.jpg.npz,3,F03_T2,F03_T2_L,L,2,False,0.3971028597095373,0.3856014188971299,0.3856014188971299,-0.0115014408124073,F48_T2_L,F48_T2,48,L,unrelated,False,False,False,F48_T2_L,F48_T2,48,L,unrelated,False,False,False,83.0,0.4414379590258987,0.0443350993163613,115.0,0.4490118174409128,83.0,0.4414379590258987,26716,2
